cid,oid,did,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,10,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,13,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,10,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,7,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,5,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,14,6,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,12,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,4,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,3,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,15,2,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,9,11,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
